,db_id,original_sql,rewritten_sql_gpt,activated_rules_gpt,prompt_sql_similar,prompt_rules_similar
155,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=1959 AND mi.info_type_id<16;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1959) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 16) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'JOIN_REDUCE_EXPRESSIONS']",['SELECT * FROM cast_info ci WHERE ci.person_id=1250936;'],"[""['FILTER_INTO_JOIN', 'FILTER_MERGE', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS']""]"
156,job,SELECT * FROM movie_companies mc WHERE mc.company_id>437 AND mc.company_type_id>1;,SELECT * FROM movie_companies mc WHERE mc.company_id>437 AND mc.company_type_id>1,[],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year=2012 AND mc.company_id<2302 AND mc.company_type_id=1;']","[""['Empty List']""]"
157,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<4 AND mi.info_type_id>8;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 4) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 8) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>3 AND ci.person_id>447839 AND ci.role_id<2 AND mi_idx.info_type_id=100;']","[""['FILTER_INTO_JOIN']""]"
158,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>37826;,SELECT * FROM movie_keyword WHERE keyword_id > 37826,['FILTER_SCAN'],"['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>2009 AND mk.keyword_id<844;']","[""['FILTER_INTO_JOIN']""]"
159,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>272 AND mc.company_type_id=1;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 272 AND company_type_id = 1) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND mc.company_id<230900 AND mc.company_type_id<2 AND mk.keyword_id=39485;']","[""['FILTER_INTO_JOIN']""]"
160,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<150930 AND mi_idx.info_type_id=101;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 150930) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 101) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<2 AND mc.company_id>67 AND ci.role_id>1;']","[""['FILTER_INTO_JOIN']""]"
161,job,SELECT * FROM movie_companies mc WHERE mc.company_id<88987 AND mc.company_type_id>1;,SELECT * FROM movie_companies WHERE company_id < 88987 AND company_type_id > 1,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND mc.company_id>21705 AND mc.company_type_id=1;']","[""['FILTER_INTO_JOIN']""]"
162,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year<2009 AND mi.info_type_id=5 AND mk.keyword_id<77;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year < 2009) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 5) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 77) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id>2985698 AND ci.role_id<8 AND mk.keyword_id=32539;']","[""['FILTER_INTO_JOIN']""]"
163,job,SELECT * FROM movie_companies mc WHERE mc.company_id>81045;,SELECT * FROM movie_companies mc WHERE mc.company_id>81045,[],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=711262;']","[""['Empty List']""]"
164,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2012 AND mi.info_type_id<8 AND mi_idx.info_type_id<100;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 2012) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 8) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 100) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>1974 AND mi.info_type_id<16 AND mk.keyword_id>992;']","[""['FILTER_INTO_JOIN']""]"
165,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>11706 AND mc.company_type_id<2 AND mi.info_type_id<16;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 11706 AND company_type_id < 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 16) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']","['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=3 AND t.production_year>2010 AND mc.company_type_id<2 AND mi.info_type_id=16;']","[""['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS', 'PROJECT_REMOVE']""]"
166,job,SELECT * FROM cast_info ci WHERE ci.person_id<1642022 AND ci.role_id>4;,SELECT * FROM cast_info WHERE person_id < 1642022 AND role_id > 4,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND ci.person_id<3861149;']","[""['FILTER_INTO_JOIN']""]"
167,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1984 AND mk.keyword_id=1226;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year = 1984) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 1226) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",['SELECT * FROM movie_companies mc WHERE mc.company_id>29511;'],"[""['FILTER_INTO_JOIN']""]"
168,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=3 AND t.production_year=1968;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 3 AND production_year = 1968) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=1966 AND mc.company_id=475 AND mc.company_type_id=2;']","[""['FILTER_INTO_JOIN']""]"
169,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id>27 AND ci.person_id=2815171 AND ci.role_id=3;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 27) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id = 2815171 AND role_id = 3) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",['SELECT * FROM movie_companies mc WHERE mc.company_id<16909 AND mc.company_type_id=1;'],"[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
170,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2008 AND mi_idx.info_type_id=99;","SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2008 AND mi_idx.info_type_id=99",[],['SELECT * FROM cast_info ci WHERE ci.person_id=990343 AND ci.role_id>1;'],"[""['Empty List']""]"
171,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=1899 AND mi.info_type_id=7;","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=1899 AND mi.info_type_id=7",[],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<1512033 AND ci.role_id>4 AND mi_idx.info_type_id>99;']","[""['Empty List']""]"
172,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=2009 AND mi.info_type_id<3;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2009) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 3) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']","['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>15168;']",['[]']
173,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2012 AND ci.person_id<2861083 AND ci.role_id>2;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 2012) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2861083 AND role_id > 2) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<2862985 AND ci.role_id>10 AND mi_idx.info_type_id>99;']","[""['FILTER_INTO_JOIN']""]"
174,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=2005 AND mc.company_id>11378 AND mc.company_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2005) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 11378 AND company_type_id = 1) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MERGE']","['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id<53322;']","[""['FILTER_INTO_JOIN', 'FILTER_MERGE']""]"
175,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>8504;,SELECT * FROM movie_keyword WHERE keyword_id > 8504,['FILTER_SCAN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year<2003 AND ci.person_id<1075256 AND ci.role_id>2;']","[""['FILTER_INTO_JOIN']""]"
176,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2002 AND ci.person_id=1858618;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2002 AND ci.person_id=1858618",[],"['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id<90934;']","[""['Empty List']""]"
177,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=3900;,SELECT * FROM movie_keyword WHERE keyword_id = 3900,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=7487 AND mc.company_type_id=2;']",['[]']
178,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mc.company_id<292 AND mc.company_type_id=2 AND mk.keyword_id>72791;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 292 AND company_type_id = 2) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 72791) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1979 AND ci.person_id>3263665 AND ci.role_id>1;']","[""['FILTER_INTO_JOIN']""]"
179,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=3147849 AND ci.role_id>2;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 3147849 AND role_id > 2) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=101 AND mk.keyword_id<11997;']","[""['FILTER_INTO_JOIN']""]"
180,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND t.production_year<1998 AND mk.keyword_id=1512;","SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND t.production_year<1998 AND mk.keyword_id=1512",[],['SELECT * FROM movie_companies mc WHERE mc.company_id=10487;'],"[""['Empty List']""]"
181,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1198;","SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1198",[],['SELECT * FROM movie_keyword mk WHERE mk.keyword_id=586;'],"[""['Empty List']""]"
182,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=35980;,SELECT * FROM movie_keyword WHERE keyword_id = 35980,['FILTER_SCAN'],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<1822571 AND ci.role_id>10;']","[""['FILTER_INTO_JOIN']""]"
183,job,SELECT * FROM cast_info ci WHERE ci.person_id>628361 AND ci.role_id<4;,SELECT * FROM cast_info WHERE person_id > 628361 AND role_id < 4,['FILTER_INTO_JOIN'],['SELECT * FROM movie_companies mc WHERE mc.company_id>11377 AND mc.company_type_id=1;'],"[""['FILTER_INTO_JOIN']""]"
184,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=4038;,SELECT * FROM movie_keyword WHERE keyword_id = 4038,['FILTER_SCAN'],['SELECT * FROM movie_companies mc WHERE mc.company_id<1347 AND mc.company_type_id>1;'],"[""['FILTER_INTO_JOIN']""]"
185,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<1963 AND mk.keyword_id>25761;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<1963 AND mk.keyword_id>25761",[],['SELECT * FROM cast_info ci WHERE ci.person_id<2803066 AND ci.role_id=4;'],"[""['Empty List']""]"
186,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year=1997 AND mc.company_id>1427 AND mc.company_type_id>1;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1997) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 1427 AND company_type_id > 1) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1987 AND mc.company_type_id=1 AND mi_idx.info_type_id>99;']","[""['FILTER_INTO_JOIN']""]"
187,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id>40662;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id > 40662) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id=1107;']","[""['FILTER_INTO_JOIN']""]"
188,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year=1963;","SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year=1963",[],['SELECT * FROM cast_info ci WHERE ci.person_id=3422633 AND ci.role_id>1;'],"[""['Empty List']""]"
189,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>1971 AND mk.keyword_id=3002;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1971) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 3002) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<1834929 AND ci.role_id=1;']","[""['FILTER_INTO_JOIN']""]"
190,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=2123853 AND ci.role_id=2;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 2123853 AND role_id = 2) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mc.company_type_id>1 AND mk.keyword_id=7682;']","[""['FILTER_INTO_JOIN']""]"
191,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>9922;,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>9922,[],"['SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year>1969 AND mi_idx.info_type_id<101;']","[""['Empty List']""]"
192,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=1999 AND mk.keyword_id<7076;","SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=1999 AND mk.keyword_id<7076",[],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year>1970 AND mc.company_type_id=1;']","[""['Empty List']""]"
193,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year=2009 AND mk.keyword_id=2523;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year=2009 AND mk.keyword_id=2523",[],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2010 AND ci.role_id<2;']","[""['Empty List']""]"
194,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=2012 AND mk.keyword_id>6014;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year = 2012) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 6014) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<63 AND mc.company_type_id>1;']","[""['FILTER_INTO_JOIN']""]"
195,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2011 AND ci.role_id<2;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 2011) AS t INNER JOIN (SELECT * FROM cast_info WHERE role_id < 2) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<2863528 AND ci.role_id<3 AND mk.keyword_id=491;']","[""['FILTER_INTO_JOIN']""]"
196,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>22;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>22",[],['SELECT * FROM movie_companies mc WHERE mc.company_id<123007 AND mc.company_type_id>1;'],"[""['Empty List']""]"
197,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<4 AND t.production_year=2013;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 4 AND production_year = 2013) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year=2008 AND mc.company_type_id>1;']","[""['FILTER_INTO_JOIN']""]"
198,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>2002 AND mk.keyword_id<310;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>2002 AND mk.keyword_id<310",[],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=2005 AND mi.info_type_id=16;']","[""['Empty List']""]"
199,job,SELECT * FROM cast_info ci WHERE ci.person_id>2716666 AND ci.role_id>2;,SELECT * FROM cast_info WHERE person_id > 2716666 AND role_id > 2,"['FILTER_INTO_JOIN', 'FILTER_MERGE', 'FILTER_REDUCE_EXPRESSIONS']",['SELECT * FROM cast_info ci WHERE ci.person_id=1306541 AND ci.role_id>2;'],"[""['FILTER_INTO_JOIN', 'FILTER_MERGE', 'FILTER_REDUCE_EXPRESSIONS']""]"
